"condition","group","question","value","trial_index","ID","FastorSlow","measure"
"moral",2,"Justin_Q3",6,3,"174","f","character"
"moral",2,"Justin_Q4",7,4,"174","f","character"
"moral",2,"Justin_Q5",1,5,"174","f","certainty"
"moral",2,"Justin_Q6",6,6,"174","f","certainty"
"moral",2,"Justin_Q7",6,7,"174","f","certainty"
"moral",2,"Justin_Q8",2,8,"174","f","certainty"
"moral",2,"Justin_Q9",7,9,"174","f","impulsivity"
"moral",2,"Justin_Q10",2,10,"174","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"174","s","quickness"
"moral",2,"Nate_Q2",4,12,"174","s","character"
"moral",2,"Nate_Q3",4,13,"174","s","character"
"moral",2,"Nate_Q4",7,14,"174","s","character"
"moral",2,"Nate_Q5",7,15,"174","s","certainty"
"moral",2,"Nate_Q6",2,16,"174","s","certainty"
"moral",2,"Nate_Q7",2,17,"174","s","certainty"
"moral",2,"Nate_Q8",7,18,"174","s","certainty"
"moral",2,"Nate_Q9",3,19,"174","s","impulsivity"
"moral",2,"Nate_Q10",2,20,"174","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"175","f","quickness"
"immoral",2,"Justin_Q2",2,2,"175","f","character"
"immoral",2,"Justin_Q3",2,3,"175","f","character"
"immoral",2,"Justin_Q4",1,4,"175","f","character"
"immoral",2,"Justin_Q5",1,5,"175","f","certainty"
"immoral",2,"Justin_Q6",7,6,"175","f","certainty"
"immoral",2,"Justin_Q7",7,7,"175","f","certainty"
"immoral",2,"Justin_Q8",1,8,"175","f","certainty"
"immoral",2,"Justin_Q9",7,9,"175","f","impulsivity"
"immoral",2,"Justin_Q10",5,10,"175","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"175","s","quickness"
"immoral",2,"Nate_Q2",5,12,"175","s","character"
"immoral",2,"Nate_Q3",4,13,"175","s","character"
"immoral",2,"Nate_Q4",4,14,"175","s","character"
"immoral",2,"Nate_Q5",4,15,"175","s","certainty"
"immoral",2,"Nate_Q6",3,16,"175","s","certainty"
"immoral",2,"Nate_Q7",5,17,"175","s","certainty"
"immoral",2,"Nate_Q8",5,18,"175","s","certainty"
"immoral",2,"Nate_Q9",5,19,"175","s","impulsivity"
"immoral",2,"Nate_Q10",4,20,"175","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"176","f","quickness"
"immoral",2,"Justin_Q2",2,2,"176","f","character"
"immoral",2,"Justin_Q3",2,3,"176","f","character"
"immoral",2,"Justin_Q4",3,4,"176","f","character"
"immoral",2,"Justin_Q5",1,5,"176","f","certainty"
"immoral",2,"Justin_Q6",7,6,"176","f","certainty"
"immoral",2,"Justin_Q7",7,7,"176","f","certainty"
"immoral",2,"Justin_Q8",1,8,"176","f","certainty"
"immoral",2,"Justin_Q9",5,9,"176","f","impulsivity"
"immoral",2,"Justin_Q10",1,10,"176","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"176","s","quickness"
"immoral",2,"Nate_Q2",5,12,"176","s","character"
"immoral",2,"Nate_Q3",4,13,"176","s","character"
"immoral",2,"Nate_Q4",5,14,"176","s","character"
"immoral",2,"Nate_Q5",7,15,"176","s","certainty"
"immoral",2,"Nate_Q6",2,16,"176","s","certainty"
"immoral",2,"Nate_Q7",1,17,"176","s","certainty"
"immoral",2,"Nate_Q8",7,18,"176","s","certainty"
"immoral",2,"Nate_Q9",3,19,"176","s","impulsivity"
"immoral",2,"Nate_Q10",3,20,"176","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"177","f","quickness"
"moral",2,"Justin_Q2",6,2,"177","f","character"
"moral",2,"Justin_Q3",6,3,"177","f","character"
"moral",2,"Justin_Q4",6,4,"177","f","character"
"moral",2,"Justin_Q5",7,5,"177","f","certainty"
"moral",2,"Justin_Q6",7,6,"177","f","certainty"
"moral",2,"Justin_Q7",7,7,"177","f","certainty"
"moral",2,"Justin_Q8",1,8,"177","f","certainty"
"moral",2,"Justin_Q9",7,9,"177","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"177","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"177","s","quickness"
"moral",2,"Nate_Q2",4,12,"177","s","character"
"moral",2,"Nate_Q3",4,13,"177","s","character"
"moral",2,"Nate_Q4",5,14,"177","s","character"
"moral",2,"Nate_Q5",4,15,"177","s","certainty"
"moral",2,"Nate_Q6",4,16,"177","s","certainty"
"moral",2,"Nate_Q7",6,17,"177","s","certainty"
"moral",2,"Nate_Q8",4,18,"177","s","certainty"
"moral",2,"Nate_Q9",4,19,"177","s","impulsivity"
"moral",2,"Nate_Q10",2,20,"177","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"178","f","quickness"
"moral",2,"Justin_Q2",7,2,"178","f","character"
"moral",2,"Justin_Q3",6,3,"178","f","character"
"moral",2,"Justin_Q4",7,4,"178","f","character"
"moral",2,"Justin_Q5",1,5,"178","f","certainty"
"moral",2,"Justin_Q6",7,6,"178","f","certainty"
"moral",2,"Justin_Q7",7,7,"178","f","certainty"
"moral",2,"Justin_Q8",1,8,"178","f","certainty"
"moral",2,"Justin_Q9",7,9,"178","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"178","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"178","s","quickness"
"moral",2,"Nate_Q2",4,12,"178","s","character"
"moral",2,"Nate_Q3",4,13,"178","s","character"
"moral",2,"Nate_Q4",7,14,"178","s","character"
"moral",2,"Nate_Q5",7,15,"178","s","certainty"
"moral",2,"Nate_Q6",1,16,"178","s","certainty"
"moral",2,"Nate_Q7",1,17,"178","s","certainty"
"moral",2,"Nate_Q8",7,18,"178","s","certainty"
"moral",2,"Nate_Q9",3,19,"178","s","impulsivity"
"moral",2,"Nate_Q10",4,20,"178","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"179","f","quickness"
"immoral",2,"Justin_Q2",2,2,"179","f","character"
"immoral",2,"Justin_Q3",2,3,"179","f","character"
"immoral",2,"Justin_Q4",1,4,"179","f","character"
"immoral",2,"Justin_Q5",2,5,"179","f","certainty"
"immoral",2,"Justin_Q6",2,6,"179","f","certainty"
"immoral",2,"Justin_Q7",6,7,"179","f","certainty"
"immoral",2,"Justin_Q8",2,8,"179","f","certainty"
"immoral",2,"Justin_Q9",3,9,"179","f","impulsivity"
"immoral",2,"Justin_Q10",2,10,"179","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"179","s","quickness"
"immoral",2,"Nate_Q2",2,12,"179","s","character"
"immoral",2,"Nate_Q3",2,13,"179","s","character"
"immoral",2,"Nate_Q4",1,14,"179","s","character"
"immoral",2,"Nate_Q5",4,15,"179","s","certainty"
"immoral",2,"Nate_Q6",3,16,"179","s","certainty"
"immoral",2,"Nate_Q7",3,17,"179","s","certainty"
"immoral",2,"Nate_Q8",3,18,"179","s","certainty"
"immoral",2,"Nate_Q9",3,19,"179","s","impulsivity"
"immoral",2,"Nate_Q10",2,20,"179","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"180","f","quickness"
"moral",2,"Justin_Q2",5,2,"180","f","character"
"moral",2,"Justin_Q3",5,3,"180","f","character"
"moral",2,"Justin_Q4",5,4,"180","f","character"
"moral",2,"Justin_Q5",1,5,"180","f","certainty"
"moral",2,"Justin_Q6",5,6,"180","f","certainty"
"moral",2,"Justin_Q7",4,7,"180","f","certainty"
"moral",2,"Justin_Q8",2,8,"180","f","certainty"
"moral",2,"Justin_Q9",6,9,"180","f","impulsivity"
"moral",2,"Justin_Q10",2,10,"180","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"180","s","quickness"
"moral",2,"Nate_Q2",4,12,"180","s","character"
"moral",2,"Nate_Q3",4,13,"180","s","character"
"moral",2,"Nate_Q4",5,14,"180","s","character"
"moral",2,"Nate_Q5",5,15,"180","s","certainty"
"moral",2,"Nate_Q6",3,16,"180","s","certainty"
"moral",2,"Nate_Q7",2,17,"180","s","certainty"
"moral",2,"Nate_Q8",5,18,"180","s","certainty"
"moral",2,"Nate_Q9",4,19,"180","s","impulsivity"
"moral",2,"Nate_Q10",4,20,"180","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"181","f","quickness"
"immoral",2,"Justin_Q2",2,2,"181","f","character"
"immoral",2,"Justin_Q3",2,3,"181","f","character"
"immoral",2,"Justin_Q4",2,4,"181","f","character"
"immoral",2,"Justin_Q5",1,5,"181","f","certainty"
"immoral",2,"Justin_Q6",7,6,"181","f","certainty"
"immoral",2,"Justin_Q7",7,7,"181","f","certainty"
"immoral",2,"Justin_Q8",1,8,"181","f","certainty"
"immoral",2,"Justin_Q9",7,9,"181","f","impulsivity"
"immoral",2,"Justin_Q10",2,10,"181","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"181","s","quickness"
"immoral",2,"Nate_Q2",6,12,"181","s","character"
"immoral",2,"Nate_Q3",6,13,"181","s","character"
"immoral",2,"Nate_Q4",6,14,"181","s","character"
"immoral",2,"Nate_Q5",5,15,"181","s","certainty"
"immoral",2,"Nate_Q6",3,16,"181","s","certainty"
"immoral",2,"Nate_Q7",3,17,"181","s","certainty"
"immoral",2,"Nate_Q8",6,18,"181","s","certainty"
"immoral",2,"Nate_Q9",4,19,"181","s","impulsivity"
"immoral",2,"Nate_Q10",4,20,"181","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"182","f","quickness"
"moral",2,"Justin_Q2",7,2,"182","f","character"
"moral",2,"Justin_Q3",7,3,"182","f","character"
"moral",2,"Justin_Q4",7,4,"182","f","character"
"moral",2,"Justin_Q5",1,5,"182","f","certainty"
"moral",2,"Justin_Q6",7,6,"182","f","certainty"
"moral",2,"Justin_Q7",7,7,"182","f","certainty"
"moral",2,"Justin_Q8",1,8,"182","f","certainty"
"moral",2,"Justin_Q9",7,9,"182","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"182","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"182","s","quickness"
"moral",2,"Nate_Q2",5,12,"182","s","character"
"moral",2,"Nate_Q3",4,13,"182","s","character"
"moral",2,"Nate_Q4",7,14,"182","s","character"
"moral",2,"Nate_Q5",7,15,"182","s","certainty"
"moral",2,"Nate_Q6",3,16,"182","s","certainty"
"moral",2,"Nate_Q7",3,17,"182","s","certainty"
"moral",2,"Nate_Q8",6,18,"182","s","certainty"
"moral",2,"Nate_Q9",6,19,"182","s","impulsivity"
"moral",2,"Nate_Q10",1,20,"182","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"183","f","quickness"
"moral",2,"Justin_Q2",7,2,"183","f","character"
"moral",2,"Justin_Q3",7,3,"183","f","character"
"moral",2,"Justin_Q4",7,4,"183","f","character"
"moral",2,"Justin_Q5",1,5,"183","f","certainty"
"moral",2,"Justin_Q6",7,6,"183","f","certainty"
"moral",2,"Justin_Q7",7,7,"183","f","certainty"
"moral",2,"Justin_Q8",1,8,"183","f","certainty"
"moral",2,"Justin_Q9",6,9,"183","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"183","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"183","s","quickness"
"moral",2,"Nate_Q2",3,12,"183","s","character"
"moral",2,"Nate_Q3",3,13,"183","s","character"
"moral",2,"Nate_Q4",3,14,"183","s","character"
"moral",2,"Nate_Q5",7,15,"183","s","certainty"
"moral",2,"Nate_Q6",1,16,"183","s","certainty"
"moral",2,"Nate_Q7",1,17,"183","s","certainty"
"moral",2,"Nate_Q8",4,18,"183","s","certainty"
"moral",2,"Nate_Q9",2,19,"183","s","impulsivity"
"moral",2,"Nate_Q10",1,20,"183","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"184","f","quickness"
"moral",2,"Justin_Q2",7,2,"184","f","character"
"moral",2,"Justin_Q3",7,3,"184","f","character"
"moral",2,"Justin_Q4",7,4,"184","f","character"
"moral",2,"Justin_Q5",1,5,"184","f","certainty"
"moral",2,"Justin_Q6",7,6,"184","f","certainty"
"moral",2,"Justin_Q7",7,7,"184","f","certainty"
"moral",2,"Justin_Q8",2,8,"184","f","certainty"
"moral",2,"Justin_Q9",6,9,"184","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"184","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"184","s","quickness"
"moral",2,"Nate_Q2",5,12,"184","s","character"
"moral",2,"Nate_Q3",5,13,"184","s","character"
"moral",2,"Nate_Q4",6,14,"184","s","character"
"moral",2,"Nate_Q5",5,15,"184","s","certainty"
"moral",2,"Nate_Q6",3,16,"184","s","certainty"
"moral",2,"Nate_Q7",6,17,"184","s","certainty"
"moral",2,"Nate_Q8",6,18,"184","s","certainty"
"moral",2,"Nate_Q9",3,19,"184","s","impulsivity"
"moral",2,"Nate_Q10",2,20,"184","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"185","f","quickness"
"immoral",2,"Justin_Q2",1,2,"185","f","character"
"immoral",2,"Justin_Q3",1,3,"185","f","character"
"immoral",2,"Justin_Q4",7,4,"185","f","character"
"immoral",2,"Justin_Q5",1,5,"185","f","certainty"
"immoral",2,"Justin_Q6",7,6,"185","f","certainty"
"immoral",2,"Justin_Q7",7,7,"185","f","certainty"
"immoral",2,"Justin_Q8",1,8,"185","f","certainty"
"immoral",2,"Justin_Q9",7,9,"185","f","impulsivity"
"immoral",2,"Justin_Q10",1,10,"185","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"185","s","quickness"
"immoral",2,"Nate_Q2",4,12,"185","s","character"
"immoral",2,"Nate_Q3",4,13,"185","s","character"
"immoral",2,"Nate_Q4",7,14,"185","s","character"
"immoral",2,"Nate_Q5",7,15,"185","s","certainty"
"immoral",2,"Nate_Q6",1,16,"185","s","certainty"
"immoral",2,"Nate_Q7",1,17,"185","s","certainty"
"immoral",2,"Nate_Q8",7,18,"185","s","certainty"
"immoral",2,"Nate_Q9",2,19,"185","s","impulsivity"
"immoral",2,"Nate_Q10",5,20,"185","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"186","f","quickness"
"moral",2,"Justin_Q2",6,2,"186","f","character"
"moral",2,"Justin_Q3",6,3,"186","f","character"
"moral",2,"Justin_Q4",6,4,"186","f","character"
"moral",2,"Justin_Q5",2,5,"186","f","certainty"
"moral",2,"Justin_Q6",6,6,"186","f","certainty"
"moral",2,"Justin_Q7",5,7,"186","f","certainty"
"moral",2,"Justin_Q8",2,8,"186","f","certainty"
"moral",2,"Justin_Q9",5,9,"186","f","impulsivity"
"moral",2,"Justin_Q10",2,10,"186","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"186","s","quickness"
"moral",2,"Nate_Q2",6,12,"186","s","character"
"moral",2,"Nate_Q3",6,13,"186","s","character"
"moral",2,"Nate_Q4",6,14,"186","s","character"
"moral",2,"Nate_Q5",6,15,"186","s","certainty"
"moral",2,"Nate_Q6",3,16,"186","s","certainty"
"moral",2,"Nate_Q7",4,17,"186","s","certainty"
"moral",2,"Nate_Q8",5,18,"186","s","certainty"
"moral",2,"Nate_Q9",5,19,"186","s","impulsivity"
"moral",2,"Nate_Q10",3,20,"186","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"187","f","quickness"
"immoral",2,"Justin_Q2",1,2,"187","f","character"
"immoral",2,"Justin_Q3",1,3,"187","f","character"
"immoral",2,"Justin_Q4",7,4,"187","f","character"
"immoral",2,"Justin_Q5",1,5,"187","f","certainty"
"immoral",2,"Justin_Q6",7,6,"187","f","certainty"
"immoral",2,"Justin_Q7",7,7,"187","f","certainty"
"immoral",2,"Justin_Q8",1,8,"187","f","certainty"
"immoral",2,"Justin_Q9",7,9,"187","f","impulsivity"
"immoral",2,"Justin_Q10",1,10,"187","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"187","s","quickness"
"immoral",2,"Nate_Q2",4,12,"187","s","character"
"immoral",2,"Nate_Q3",4,13,"187","s","character"
"immoral",2,"Nate_Q4",7,14,"187","s","character"
"immoral",2,"Nate_Q5",7,15,"187","s","certainty"
"immoral",2,"Nate_Q6",4,16,"187","s","certainty"
"immoral",2,"Nate_Q7",4,17,"187","s","certainty"
"immoral",2,"Nate_Q8",4,18,"187","s","certainty"
"immoral",2,"Nate_Q9",4,19,"187","s","impulsivity"
"immoral",2,"Nate_Q10",4,20,"187","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"188","f","quickness"
"moral",2,"Justin_Q2",7,2,"188","f","character"
"moral",2,"Justin_Q3",7,3,"188","f","character"
"moral",2,"Justin_Q4",7,4,"188","f","character"
"moral",2,"Justin_Q5",1,5,"188","f","certainty"
"moral",2,"Justin_Q6",7,6,"188","f","certainty"
"moral",2,"Justin_Q7",7,7,"188","f","certainty"
"moral",2,"Justin_Q8",1,8,"188","f","certainty"
"moral",2,"Justin_Q9",6,9,"188","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"188","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"188","s","quickness"
"moral",2,"Nate_Q2",5,12,"188","s","character"
"moral",2,"Nate_Q3",5,13,"188","s","character"
"moral",2,"Nate_Q4",5,14,"188","s","character"
"moral",2,"Nate_Q5",6,15,"188","s","certainty"
"moral",2,"Nate_Q6",2,16,"188","s","certainty"
"moral",2,"Nate_Q7",1,17,"188","s","certainty"
"moral",2,"Nate_Q8",5,18,"188","s","certainty"
"moral",2,"Nate_Q9",2,19,"188","s","impulsivity"
"moral",2,"Nate_Q10",2,20,"188","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"189","f","quickness"
"immoral",2,"Justin_Q2",4,2,"189","f","character"
"immoral",2,"Justin_Q3",4,3,"189","f","character"
"immoral",2,"Justin_Q4",3,4,"189","f","character"
"immoral",2,"Justin_Q5",1,5,"189","f","certainty"
"immoral",2,"Justin_Q6",7,6,"189","f","certainty"
"immoral",2,"Justin_Q7",6,7,"189","f","certainty"
"immoral",2,"Justin_Q8",2,8,"189","f","certainty"
"immoral",2,"Justin_Q9",6,9,"189","f","impulsivity"
"immoral",2,"Justin_Q10",2,10,"189","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"189","s","quickness"
"immoral",2,"Nate_Q2",5,12,"189","s","character"
"immoral",2,"Nate_Q3",5,13,"189","s","character"
"immoral",2,"Nate_Q4",5,14,"189","s","character"
"immoral",2,"Nate_Q5",7,15,"189","s","certainty"
"immoral",2,"Nate_Q6",2,16,"189","s","certainty"
"immoral",2,"Nate_Q7",2,17,"189","s","certainty"
"immoral",2,"Nate_Q8",6,18,"189","s","certainty"
"immoral",2,"Nate_Q9",2,19,"189","s","impulsivity"
"immoral",2,"Nate_Q10",4,20,"189","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"190","f","quickness"
"moral",2,"Justin_Q2",7,2,"190","f","character"
"moral",2,"Justin_Q3",6,3,"190","f","character"
"moral",2,"Justin_Q4",7,4,"190","f","character"
"moral",2,"Justin_Q5",1,5,"190","f","certainty"
"moral",2,"Justin_Q6",7,6,"190","f","certainty"
"moral",2,"Justin_Q7",7,7,"190","f","certainty"
"moral",2,"Justin_Q8",1,8,"190","f","certainty"
"moral",2,"Justin_Q9",7,9,"190","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"190","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"190","s","quickness"
"moral",2,"Nate_Q2",5,12,"190","s","character"
"moral",2,"Nate_Q3",6,13,"190","s","character"
"moral",2,"Nate_Q4",7,14,"190","s","character"
"moral",2,"Nate_Q5",5,15,"190","s","certainty"
"moral",2,"Nate_Q6",4,16,"190","s","certainty"
"moral",2,"Nate_Q7",3,17,"190","s","certainty"
"moral",2,"Nate_Q8",5,18,"190","s","certainty"
"moral",2,"Nate_Q9",6,19,"190","s","impulsivity"
"moral",2,"Nate_Q10",1,20,"190","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"191","f","quickness"
"immoral",2,"Justin_Q2",1,2,"191","f","character"
"immoral",2,"Justin_Q3",1,3,"191","f","character"
"immoral",2,"Justin_Q4",7,4,"191","f","character"
"immoral",2,"Justin_Q5",1,5,"191","f","certainty"
"immoral",2,"Justin_Q6",7,6,"191","f","certainty"
"immoral",2,"Justin_Q7",7,7,"191","f","certainty"
"immoral",2,"Justin_Q8",1,8,"191","f","certainty"
"immoral",2,"Justin_Q9",7,9,"191","f","impulsivity"
"immoral",2,"Justin_Q10",1,10,"191","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"191","s","quickness"
"immoral",2,"Nate_Q2",4,12,"191","s","character"
"immoral",2,"Nate_Q3",5,13,"191","s","character"
"immoral",2,"Nate_Q4",7,14,"191","s","character"
"immoral",2,"Nate_Q5",7,15,"191","s","certainty"
"immoral",2,"Nate_Q6",2,16,"191","s","certainty"
"immoral",2,"Nate_Q7",1,17,"191","s","certainty"
"immoral",2,"Nate_Q8",6,18,"191","s","certainty"
"immoral",2,"Nate_Q9",7,19,"191","s","impulsivity"
"immoral",2,"Nate_Q10",1,20,"191","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"192","f","quickness"
"immoral",2,"Justin_Q2",3,2,"192","f","character"
"immoral",2,"Justin_Q3",3,3,"192","f","character"
"immoral",2,"Justin_Q4",7,4,"192","f","character"
"immoral",2,"Justin_Q5",1,5,"192","f","certainty"
"immoral",2,"Justin_Q6",7,6,"192","f","certainty"
"immoral",2,"Justin_Q7",7,7,"192","f","certainty"
"immoral",2,"Justin_Q8",1,8,"192","f","certainty"
"immoral",2,"Justin_Q9",7,9,"192","f","impulsivity"
"immoral",2,"Justin_Q10",1,10,"192","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"192","s","quickness"
"immoral",2,"Nate_Q2",3,12,"192","s","character"
"immoral",2,"Nate_Q3",3,13,"192","s","character"
"immoral",2,"Nate_Q4",7,14,"192","s","character"
"immoral",2,"Nate_Q5",6,15,"192","s","certainty"
"immoral",2,"Nate_Q6",3,16,"192","s","certainty"
"immoral",2,"Nate_Q7",3,17,"192","s","certainty"
"immoral",2,"Nate_Q8",5,18,"192","s","certainty"
"immoral",2,"Nate_Q9",3,19,"192","s","impulsivity"
"immoral",2,"Nate_Q10",1,20,"192","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"193","f","quickness"
"moral",2,"Justin_Q2",6,2,"193","f","character"
"moral",2,"Justin_Q3",6,3,"193","f","character"
"moral",2,"Justin_Q4",6,4,"193","f","character"
"moral",2,"Justin_Q5",6,5,"193","f","certainty"
"moral",2,"Justin_Q6",7,6,"193","f","certainty"
"moral",2,"Justin_Q7",7,7,"193","f","certainty"
"moral",2,"Justin_Q8",1,8,"193","f","certainty"
"moral",2,"Justin_Q9",7,9,"193","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"193","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"193","s","quickness"
"moral",2,"Nate_Q2",4,12,"193","s","character"
"moral",2,"Nate_Q3",4,13,"193","s","character"
"moral",2,"Nate_Q4",5,14,"193","s","character"
"moral",2,"Nate_Q5",5,15,"193","s","certainty"
"moral",2,"Nate_Q6",3,16,"193","s","certainty"
"moral",2,"Nate_Q7",4,17,"193","s","certainty"
"moral",2,"Nate_Q8",5,18,"193","s","certainty"
"moral",2,"Nate_Q9",3,19,"193","s","impulsivity"
"moral",2,"Nate_Q10",3,20,"193","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"194","f","quickness"
"immoral",2,"Justin_Q2",1,2,"194","f","character"
"immoral",2,"Justin_Q3",1,3,"194","f","character"
"immoral",2,"Justin_Q4",1,4,"194","f","character"
"immoral",2,"Justin_Q5",1,5,"194","f","certainty"
"immoral",2,"Justin_Q6",7,6,"194","f","certainty"
"immoral",2,"Justin_Q7",7,7,"194","f","certainty"
"immoral",2,"Justin_Q8",1,8,"194","f","certainty"
"immoral",2,"Justin_Q9",6,9,"194","f","impulsivity"
"immoral",2,"Justin_Q10",1,10,"194","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"194","s","quickness"
"immoral",2,"Nate_Q2",4,12,"194","s","character"
"immoral",2,"Nate_Q3",4,13,"194","s","character"
"immoral",2,"Nate_Q4",6,14,"194","s","character"
"immoral",2,"Nate_Q5",6,15,"194","s","certainty"
"immoral",2,"Nate_Q6",3,16,"194","s","certainty"
"immoral",2,"Nate_Q7",3,17,"194","s","certainty"
"immoral",2,"Nate_Q8",6,18,"194","s","certainty"
"immoral",2,"Nate_Q9",5,19,"194","s","impulsivity"
"immoral",2,"Nate_Q10",4,20,"194","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"195","f","quickness"
"moral",2,"Justin_Q2",6,2,"195","f","character"
"moral",2,"Justin_Q3",6,3,"195","f","character"
"moral",2,"Justin_Q4",7,4,"195","f","character"
"moral",2,"Justin_Q5",1,5,"195","f","certainty"
"moral",2,"Justin_Q6",7,6,"195","f","certainty"
"moral",2,"Justin_Q7",6,7,"195","f","certainty"
"moral",2,"Justin_Q8",1,8,"195","f","certainty"
"moral",2,"Justin_Q9",6,9,"195","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"195","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"195","s","quickness"
"moral",2,"Nate_Q2",6,12,"195","s","character"
"moral",2,"Nate_Q3",6,13,"195","s","character"
"moral",2,"Nate_Q4",7,14,"195","s","character"
"moral",2,"Nate_Q5",6,15,"195","s","certainty"
"moral",2,"Nate_Q6",4,16,"195","s","certainty"
"moral",2,"Nate_Q7",3,17,"195","s","certainty"
"moral",2,"Nate_Q8",5,18,"195","s","certainty"
"moral",2,"Nate_Q9",7,19,"195","s","impulsivity"
"moral",2,"Nate_Q10",5,20,"195","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"196","f","quickness"
"immoral",2,"Justin_Q2",4,2,"196","f","character"
"immoral",2,"Justin_Q3",2,3,"196","f","character"
"immoral",2,"Justin_Q4",7,4,"196","f","character"
