"ID","trial_index","response","time_elapsed","condition","FastorSlow","measure","response_reverse"
"8b9ap8xjar",19,"2",624032,"moral","s","certainty","6"
"8b9ap8xjar",20,NA,NA,"moral",NA,NA,NA
"8b9ap8xjar",21,"5",643762,"moral","s","certainty","5"
"8b9ap8xjar",22,"5",651272,"moral","s","impulsivity","5"
"8b9ap8xjar",23,"5",658826,"moral","s","impulsivity","3"
"8b9ap8xjar",24,"""Nate""",672991,"moral","attention","attention","""Nate"""
"8b9ap8xjar",25,"""no comments""",683912,"moral","feedback","feedback","""no comments"""
"9guuq6aoth",4,"6",68160,"immoral","f","quickness","6"
"9guuq6aoth",5,"3",80953,"immoral","f","character","3"
"9guuq6aoth",6,"2",111888,"immoral","f","character","2"
"9guuq6aoth",7,"4",139932,"immoral","f","character","4"
"9guuq6aoth",8,"1",155738,"immoral","f","certainty","1"
"9guuq6aoth",9,"5",169482,"immoral","f","certainty","3"
"9guuq6aoth",10,"5",181664,"immoral","f","certainty","3"
"9guuq6aoth",11,"1",189276,"immoral","f","certainty","1"
"9guuq6aoth",12,"5",197247,"immoral","f","impulsivity","5"
"9guuq6aoth",13,NA,NA,"immoral",NA,NA,NA
"9guuq6aoth",14,NA,NA,"immoral",NA,NA,NA
"9guuq6aoth",15,"3",220134,"immoral","s","character","3"
"9guuq6aoth",16,"3",225509,"immoral","s","character","3"
"9guuq6aoth",17,"6",228208,"immoral","s","character","6"
"9guuq6aoth",18,"5",234447,"immoral","s","certainty","5"
"9guuq6aoth",19,"1",242124,"immoral","s","certainty","7"
"9guuq6aoth",20,"1",288524,"immoral","s","certainty","7"
"9guuq6aoth",21,"5",292870,"immoral","s","certainty","5"
"9guuq6aoth",22,"1",301464,"immoral","s","impulsivity","1"
"9guuq6aoth",23,NA,NA,"immoral",NA,NA,NA
"9guuq6aoth",24,"""Justin""",321158,"immoral","attention","attention","""Justin"""
"9guuq6aoth",25,"""""",323936,"immoral","feedback","feedback",""""""
"9ps0zf91sm",4,"6",165457,"moral","f","quickness","6"
"9ps0zf91sm",5,"3",189093,"moral","f","character","3"
"9ps0zf91sm",6,"3",196739,"moral","f","character","3"
"9ps0zf91sm",7,"4",209660,"moral","f","character","4"
"9ps0zf91sm",8,"5",219810,"moral","f","certainty","5"
"9ps0zf91sm",9,"5",240152,"moral","f","certainty","3"
"9ps0zf91sm",10,"6",252261,"moral","f","certainty","2"
"9ps0zf91sm",11,"1",261932,"moral","f","certainty","1"
"9ps0zf91sm",12,"6",271334,"moral","f","impulsivity","6"
"9ps0zf91sm",13,"2",282012,"moral","f","impulsivity","6"
"9ps0zf91sm",14,"1",323489,"moral","s","quickness","1"
"9ps0zf91sm",15,"3",331918,"moral","s","character","3"
"9ps0zf91sm",16,"5",348707,"moral","s","character","5"
"9ps0zf91sm",17,"4",362940,"moral","s","character","4"
"9ps0zf91sm",18,"4",378143,"moral","s","certainty","4"
"9ps0zf91sm",19,"2",394340,"moral","s","certainty","6"
"9ps0zf91sm",20,"2",411003,"moral","s","certainty","6"
"9ps0zf91sm",21,"4",431612,"moral","s","certainty","4"
"9ps0zf91sm",22,"2",447695,"moral","s","impulsivity","2"
"9ps0zf91sm",23,"1",460234,"moral","s","impulsivity","7"
"9ps0zf91sm",24,"""i respectfully do not remember the names of anyone mentioned""",511828,"moral","attention","attention","""i respectfully do not remember the names of anyone mentioned"""
"9ps0zf91sm",25,"""""",514563,"moral","feedback","feedback",""""""
"9qktv9by2n",4,"6",98965,"moral","f","quickness","6"
"9qktv9by2n",5,"6",106448,"moral","f","character","6"
"9qktv9by2n",6,"6",112486,"moral","f","character","6"
"9qktv9by2n",7,"6",120356,"moral","f","character","6"
"9qktv9by2n",8,NA,NA,"moral",NA,NA,NA
"9qktv9by2n",9,"6",137411,"moral","f","certainty","2"
"9qktv9by2n",10,"6",141381,"moral","f","certainty","2"
"9qktv9by2n",11,NA,NA,"moral",NA,NA,NA
"9qktv9by2n",12,"6",149003,"moral","f","impulsivity","6"
"9qktv9by2n",13,NA,NA,"moral",NA,NA,NA
"9qktv9by2n",14,"1",164541,"moral","s","quickness","1"
"9qktv9by2n",15,"3",172059,"moral","s","character","3"
"9qktv9by2n",16,"2",176876,"moral","s","character","2"
"9qktv9by2n",17,"3",182644,"moral","s","character","3"
"9qktv9by2n",18,"5",189194,"moral","s","certainty","5"
"9qktv9by2n",19,"2",194328,"moral","s","certainty","6"
"9qktv9by2n",20,"1",200795,"moral","s","certainty","7"
"9qktv9by2n",21,"6",205898,"moral","s","certainty","6"
"9qktv9by2n",22,"3",211904,"moral","s","impulsivity","3"
"9qktv9by2n",23,"2",219205,"moral","s","impulsivity","6"
"9qktv9by2n",24,"""nate""",225253,"moral","attention","attention","""nate"""
"9qktv9by2n",25,"""""",227457,"moral","feedback","feedback",""""""
"9z8lfwdy79",4,"6",171758,"moral","f","quickness","6"
"9z8lfwdy79",5,"6",189898,"moral","f","character","6"
"9z8lfwdy79",6,"6",200647,"moral","f","character","6"
"9z8lfwdy79",7,"6",208012,"moral","f","character","6"
"9z8lfwdy79",8,"6",217247,"moral","f","certainty","6"
"9z8lfwdy79",9,"6",227264,"moral","f","certainty","2"
"9z8lfwdy79",10,"6",232681,"moral","f","certainty","2"
"9z8lfwdy79",11,NA,NA,"moral",NA,NA,NA
"9z8lfwdy79",12,NA,NA,"moral",NA,NA,NA
"9z8lfwdy79",13,NA,NA,"moral",NA,NA,NA
"9z8lfwdy79",14,NA,NA,"moral",NA,NA,NA
"9z8lfwdy79",15,"3",282319,"moral","s","character","3"
"9z8lfwdy79",16,"3",286699,"moral","s","character","3"
"9z8lfwdy79",17,"3",291619,"moral","s","character","3"
"9z8lfwdy79",18,"3",298015,"moral","s","certainty","3"
"9z8lfwdy79",19,"3",313149,"moral","s","certainty","5"
"9z8lfwdy79",20,NA,NA,"moral",NA,NA,NA
"9z8lfwdy79",21,"6",327916,"moral","s","certainty","6"
"9z8lfwdy79",22,"6",342584,"moral","s","impulsivity","6"
"9z8lfwdy79",23,NA,NA,"moral",NA,NA,NA
"9z8lfwdy79",24,"""NATE""",367837,"moral","attention","attention","""NATE"""
"9z8lfwdy79",25,"""""",371835,"moral","feedback","feedback",""""""
"alxnjgpa6u",4,"5",73738,"moral","f","quickness","5"
"alxnjgpa6u",5,"5",85844,"moral","f","character","5"
"alxnjgpa6u",6,"5",92017,"moral","f","character","5"
"alxnjgpa6u",7,"5",104179,"moral","f","character","5"
"alxnjgpa6u",8,NA,NA,"moral",NA,NA,NA
"alxnjgpa6u",9,"6",118636,"moral","f","certainty","2"
"alxnjgpa6u",10,"6",123695,"moral","f","certainty","2"
"alxnjgpa6u",11,NA,NA,"moral",NA,NA,NA
"alxnjgpa6u",12,"6",134671,"moral","f","impulsivity","6"
"alxnjgpa6u",13,NA,NA,"moral",NA,NA,NA
"alxnjgpa6u",14,NA,NA,"moral",NA,NA,NA
"alxnjgpa6u",15,"5",155210,"moral","s","character","5"
"alxnjgpa6u",16,"5",161806,"moral","s","character","5"
"alxnjgpa6u",17,"5",168795,"moral","s","character","5"
"alxnjgpa6u",18,"5",177033,"moral","s","certainty","5"
"alxnjgpa6u",19,"1",183382,"moral","s","certainty","7"
